id,attack_cat
7497,Analysis
7498,Generic
7499,Fuzzers
7500,Normal
7501,Generic
7502,Generic
7503,Analysis
7504,Normal
7505,Backdoor
7506,Backdoor
7507,Analysis
7508,Analysis
7509,Reconnaissance
7510,Normal
7511,Backdoor
7512,Normal
7513,Exploits
7514,Normal
7515,Backdoor
7516,Fuzzers
7517,Analysis
7518,Normal
7519,Normal
7520,Generic
7521,Normal
7522,Reconnaissance
7523,Fuzzers
7524,Exploits
7525,DoS
7526,DoS
7527,Fuzzers
7528,Fuzzers
7529,Generic
7530,Generic
7531,Generic
7532,Generic
7533,Shellcode
7534,Fuzzers
7535,Analysis
7536,Analysis
7537,Normal
7538,Backdoor
7539,Generic
7540,Exploits
7541,Normal
7542,Shellcode
7543,Normal
7544,Normal
7545,Analysis
7546,Reconnaissance
7547,Backdoor
7548,Normal
7549,Normal
7550,Generic
7551,Normal
7552,Generic
7553,Generic
7554,Generic
7555,Worms
7556,Generic
7557,Normal
7558,Shellcode
7559,Analysis
7560,Generic
7561,Generic
7562,Generic
7563,Generic
7564,Reconnaissance
7565,Shellcode
7566,Generic
7567,Normal
7568,Normal
7569,Shellcode
7570,Reconnaissance
7571,Backdoor
7572,Fuzzers
7573,Backdoor
7574,Analysis
7575,Shellcode
7576,Analysis
7577,Normal
7578,Backdoor
7579,Normal
7580,Generic
7581,Generic
7582,Shellcode
7583,Analysis
7584,Fuzzers
7585,Normal
7586,Normal
7587,Normal
7588,Shellcode
7589,Generic
7590,Generic
7591,Generic
7592,Fuzzers
7593,Backdoor
7594,Normal
7595,Backdoor
7596,Worms
7597,Backdoor
7598,Worms
7599,Fuzzers
7600,Generic
7601,Analysis
7602,Backdoor
7603,Backdoor
7604,Generic
7605,Shellcode
7606,Analysis
7607,Backdoor
7608,Normal
7609,Analysis
7610,Worms
7611,Backdoor
7612,Backdoor
7613,Fuzzers
7614,Analysis
7615,Normal
7616,Normal
7617,Generic
7618,Generic
7619,Exploits
7620,Backdoor
7621,Generic
7622,Exploits
7623,Shellcode
7624,Worms
7625,Normal
7626,Backdoor
7627,Generic
7628,Fuzzers
7629,Generic
7630,Generic
7631,Fuzzers
7632,Normal
7633,Fuzzers
7634,Generic
7635,Generic
7636,Normal
7637,Normal
7638,Fuzzers
7639,Analysis
7640,Normal
7641,Fuzzers
7642,Fuzzers
7643,Shellcode
7644,Generic
7645,Generic
7646,Analysis
7647,Fuzzers
7648,Normal
7649,Normal
7650,Worms
7651,Analysis
7652,Generic
7653,Normal
7654,Generic
7655,Worms
7656,Normal
7657,Backdoor
7658,Generic
7659,Normal
7660,Reconnaissance
7661,Analysis
7662,Worms
7663,Fuzzers
7664,DoS
7665,Reconnaissance
7666,Fuzzers
7667,Fuzzers
7668,Analysis
7669,Reconnaissance
7670,Analysis
7671,Generic
7672,Worms
7673,Normal
7674,Generic
7675,Normal
7676,Fuzzers
7677,Backdoor
7678,Normal
7679,Exploits
7680,Worms
7681,Fuzzers
7682,Generic
7683,Worms
7684,Backdoor
7685,Normal
7686,Backdoor
7687,Normal
7688,Normal
7689,Generic
7690,Normal
7691,Normal
7692,Normal
7693,Backdoor
7694,Normal
7695,Fuzzers
7696,Analysis
7697,Generic
7698,Analysis
7699,Generic
7700,Reconnaissance
7701,Generic
7702,Shellcode
7703,Generic
7704,Generic
7705,Generic
7706,Worms
7707,Generic
7708,Exploits
7709,Exploits
7710,Generic
7711,Generic
7712,Normal
7713,Shellcode
7714,Analysis
7715,Fuzzers
7716,Generic
7717,Backdoor
7718,Generic
7719,Backdoor
7720,Generic
7721,Normal
7722,Generic
7723,Generic
7724,Generic
7725,Fuzzers
7726,Normal
7727,Normal
7728,Generic
7729,Analysis
7730,Normal
7731,Backdoor
7732,Normal
7733,Normal
7734,Generic
7735,Backdoor
7736,Worms
7737,Analysis
7738,Normal
7739,Normal
7740,DoS
7741,Fuzzers
7742,Fuzzers
7743,Generic
7744,Normal
7745,Generic
7746,Reconnaissance
7747,Generic
7748,Worms
7749,Generic
7750,Fuzzers
7751,Normal
7752,Analysis
7753,Generic
7754,Generic
7755,Backdoor
7756,Generic
7757,Backdoor
7758,Worms
7759,Normal
7760,Backdoor
7761,Generic
7762,Reconnaissance
7763,Generic
7764,Generic
7765,Worms
7766,Analysis
7767,Generic
7768,Fuzzers
7769,Normal
7770,Generic
7771,Generic
7772,Analysis
7773,Fuzzers
7774,Analysis
7775,DoS
7776,Worms
7777,Normal
7778,Generic
7779,Generic
7780,Reconnaissance
7781,Fuzzers
7782,Backdoor
7783,Worms
7784,Normal
7785,Normal
7786,Fuzzers
7787,Analysis
7788,Worms
7789,Shellcode
7790,Fuzzers
7791,Normal
7792,Generic
7793,Fuzzers
7794,Normal
7795,Backdoor
7796,Generic
7797,Generic
7798,Analysis
7799,Fuzzers
7800,Normal
7801,Shellcode
7802,Normal
7803,Generic
7804,Normal
7805,Generic
7806,Normal
7807,Worms
7808,Shellcode
7809,DoS
7810,Reconnaissance
7811,DoS
7812,Backdoor
7813,Backdoor
7814,Generic
7815,Generic
7816,Analysis
7817,Generic
7818,Fuzzers
7819,Analysis
7820,Backdoor
7821,Generic
7822,Exploits
7823,Generic
7824,Normal
7825,Normal
7826,Analysis
7827,Normal
7828,Generic
7829,Backdoor
7830,Generic
7831,Fuzzers
7832,Analysis
7833,Normal
7834,Exploits
7835,Analysis
7836,Generic
7837,Generic
7838,Worms
7839,Normal
7840,Normal
7841,Backdoor
7842,Backdoor
7843,Exploits
7844,Normal
7845,Normal
7846,Shellcode
7847,Backdoor
7848,Fuzzers
7849,Backdoor
7850,Worms
7851,Normal
7852,Worms
7853,Worms
7854,Normal
7855,Shellcode
7856,Backdoor
7857,Worms
7858,DoS
7859,Analysis
7860,Analysis
7861,Reconnaissance
7862,Shellcode
7863,Generic
7864,Normal
7865,DoS
7866,Worms
7867,Generic
7868,Backdoor
7869,Fuzzers
7870,Generic
7871,Normal
7872,Fuzzers
7873,Generic
7874,Backdoor
7875,Generic
7876,DoS
7877,Fuzzers
7878,Generic
7879,DoS
7880,Generic
7881,Normal
7882,Normal
7883,DoS
7884,Worms
7885,Normal
7886,Fuzzers
7887,Analysis
7888,DoS
7889,Analysis
7890,Generic
7891,Backdoor
7892,Normal
7893,Generic
7894,Reconnaissance
7895,Normal
7896,Normal
7897,Worms
7898,Generic
7899,Backdoor
7900,Reconnaissance
7901,Generic
7902,Backdoor
7903,Backdoor
7904,Generic
7905,Normal
7906,Shellcode
7907,Normal
7908,Shellcode
7909,Worms
7910,Shellcode
7911,Normal
7912,Generic
7913,Generic
7914,Worms
7915,Normal
7916,Backdoor
7917,Normal
7918,Generic
7919,Backdoor
7920,Generic
7921,Reconnaissance
7922,Normal
7923,Normal
7924,Generic
7925,Worms
7926,Generic
7927,Analysis
7928,Backdoor
7929,Fuzzers
7930,Exploits
7931,Generic
7932,Analysis
7933,Shellcode
7934,Analysis
7935,Generic
7936,Generic
7937,Fuzzers
7938,Fuzzers
7939,Analysis
7940,Normal
7941,Normal
7942,Normal
7943,Fuzzers
7944,Analysis
7945,Exploits
7946,Generic
7947,Normal
7948,Normal
7949,Worms
7950,Backdoor
7951,Normal
7952,Fuzzers
7953,Exploits
7954,Exploits
7955,Backdoor
7956,Generic
7957,DoS
7958,Generic
7959,Fuzzers
7960,Backdoor
7961,Fuzzers
7962,Backdoor
7963,Generic
7964,Normal
7965,Fuzzers
7966,Backdoor
7967,Normal
7968,Normal
7969,Analysis
7970,Generic
7971,Generic
7972,Generic
7973,Generic
7974,Generic
7975,Generic
7976,Fuzzers
7977,Exploits
7978,Generic
7979,Analysis
7980,Analysis
7981,DoS
7982,Fuzzers
7983,Normal
7984,Generic
7985,Fuzzers
7986,Generic
7987,Exploits
7988,Normal
7989,Worms
7990,Generic
7991,Generic
7992,Generic
7993,Fuzzers
7994,Backdoor
7995,Generic
7996,Analysis
7997,Backdoor
7998,Normal
7999,Generic
8000,DoS
8001,DoS
8002,Fuzzers
8003,Backdoor
8004,Normal
8005,Normal
8006,Normal
8007,Fuzzers
8008,Normal
8009,Worms
8010,Analysis
8011,Worms
8012,Generic
8013,Generic
8014,Fuzzers
8015,DoS
8016,Worms
8017,Generic
8018,Generic
8019,Normal
8020,Reconnaissance
8021,Backdoor
8022,Backdoor
8023,Generic
8024,Generic
8025,Normal
8026,Backdoor
8027,DoS
8028,DoS
8029,Analysis
8030,Generic
8031,Generic
8032,Normal
8033,Analysis
8034,Generic
8035,Normal
8036,Generic
8037,Generic
8038,Analysis
8039,Worms
8040,Normal
8041,Fuzzers
8042,Normal
8043,Worms
8044,Normal
8045,Exploits
8046,Normal
8047,Normal
8048,DoS
8049,Reconnaissance
8050,Normal
8051,Fuzzers
8052,Shellcode
8053,Fuzzers
8054,Analysis
8055,DoS
8056,Analysis
8057,Fuzzers
8058,Normal
8059,Generic
8060,Generic
8061,Normal
8062,Normal
8063,Analysis
8064,Fuzzers
8065,Generic
8066,Normal
8067,Shellcode
8068,Analysis
8069,Normal
8070,Exploits
8071,Normal
8072,Normal
8073,Generic
8074,Backdoor
8075,Normal
8076,Generic
8077,Backdoor
8078,Generic
8079,DoS
8080,Normal
8081,Normal
8082,Generic
8083,Generic
8084,Normal
8085,Analysis
8086,Fuzzers
8087,Fuzzers
8088,Normal
8089,Normal
8090,Normal
8091,Normal
8092,Analysis
8093,Fuzzers
8094,Worms
8095,Generic
8096,Generic
8097,Worms
8098,Analysis
8099,Shellcode
8100,Analysis
8101,Worms
8102,Backdoor
8103,Normal
8104,Backdoor
8105,DoS
8106,Backdoor
8107,Exploits
8108,Backdoor
8109,Worms
8110,Backdoor
8111,Worms
8112,Analysis
8113,Exploits
8114,Generic
8115,Generic
8116,Normal
8117,Backdoor
8118,Worms
8119,Worms
8120,Generic
8121,Backdoor
8122,Generic
8123,Fuzzers
8124,Fuzzers
8125,Shellcode
8126,Analysis
8127,Normal
8128,DoS
8129,Backdoor
8130,Shellcode
8131,Normal
8132,Backdoor
8133,Generic
8134,Reconnaissance
8135,Analysis
8136,Worms
8137,Normal
8138,Normal
8139,Reconnaissance
8140,Analysis
8141,Generic
8142,Normal
8143,Analysis
8144,Normal
8145,Generic
8146,Reconnaissance
8147,Backdoor
8148,Exploits
8149,Generic
8150,Generic
8151,Normal
8152,Analysis
8153,Backdoor
8154,Analysis
8155,Shellcode
8156,Backdoor
8157,Normal
8158,Normal
8159,Fuzzers
8160,Normal
8161,Normal
8162,Fuzzers
8163,Normal
8164,Normal
8165,Generic
8166,Analysis
8167,Normal
8168,Normal
8169,Worms
8170,Analysis
8171,Normal
8172,Backdoor
8173,Normal
8174,Generic
8175,Analysis
8176,Fuzzers
8177,Generic
8178,Generic
8179,Normal
8180,Generic
8181,Worms
8182,Generic
8183,Analysis
8184,Normal
8185,Shellcode
8186,Reconnaissance
8187,Normal
8188,Normal
8189,Analysis
8190,Normal
8191,Backdoor
8192,Normal
8193,Analysis
8194,Normal
8195,Normal
8196,Normal
8197,Backdoor
8198,Normal
8199,Analysis
8200,Generic
8201,Normal
8202,Backdoor
8203,Backdoor
8204,Worms
8205,Generic
8206,Generic
8207,Backdoor
8208,Normal
8209,Generic
8210,Generic
8211,Fuzzers
8212,Backdoor
8213,Generic
8214,Analysis
8215,Backdoor
8216,Generic
8217,Shellcode
8218,Generic
8219,Worms
8220,Worms
8221,Backdoor
8222,Worms
8223,Normal
8224,Worms
8225,Fuzzers
8226,Fuzzers
8227,Analysis
8228,Worms
8229,Backdoor
8230,Generic
8231,Normal
8232,Normal
8233,Exploits
8234,DoS
8235,Generic
8236,Normal
8237,Worms
8238,Shellcode
8239,Analysis
8240,Normal
8241,Normal
8242,Fuzzers
8243,Normal
8244,Normal
8245,Backdoor
8246,Backdoor
8247,Normal
8248,Fuzzers
8249,Worms
8250,Fuzzers
8251,Backdoor
8252,Worms
8253,Normal
8254,Fuzzers
8255,Worms
8256,Worms
8257,Generic
8258,Analysis
8259,Exploits
8260,Reconnaissance
8261,Normal
8262,Shellcode
8263,Analysis
8264,Generic
8265,Normal
8266,Exploits
8267,Normal
8268,Generic
8269,Analysis
8270,Generic
8271,Normal
8272,Normal
8273,Analysis
8274,Normal
8275,Worms
8276,Normal
8277,Generic
8278,Fuzzers
8279,Shellcode
8280,Normal
8281,Shellcode
8282,Normal
8283,Backdoor
8284,Worms
8285,Worms
8286,Fuzzers
8287,Analysis
8288,Backdoor
8289,Fuzzers
8290,Generic
8291,Generic
8292,Fuzzers
8293,Backdoor
8294,Normal
8295,Normal
8296,Backdoor
8297,Shellcode
8298,Backdoor
8299,Fuzzers
8300,Backdoor
8301,Fuzzers
8302,Worms
8303,Generic
8304,Normal
8305,Exploits
8306,Backdoor
8307,DoS
8308,Generic
8309,Generic
8310,Backdoor
8311,Backdoor
8312,Exploits
8313,Shellcode
8314,Analysis
8315,Reconnaissance
8316,DoS
8317,Fuzzers
8318,Normal
8319,Analysis
8320,Generic
8321,Normal
8322,Normal
8323,Normal
8324,DoS
8325,Worms
8326,Analysis
8327,Normal
8328,Normal
8329,Exploits
8330,Fuzzers
8331,Generic
8332,Normal
8333,Shellcode
8334,Analysis
8335,Analysis
8336,Worms
8337,Fuzzers
8338,Generic
8339,Normal
8340,Generic
8341,Analysis
8342,DoS
8343,Normal
8344,Normal
8345,Generic
8346,Generic
8347,Analysis
8348,Normal
8349,Generic
8350,Shellcode
8351,DoS
8352,Generic
8353,Analysis
8354,Fuzzers
8355,Backdoor
8356,Worms
8357,Normal
8358,Reconnaissance
8359,Normal
8360,Generic
8361,Normal
8362,Exploits
8363,Backdoor
8364,Fuzzers
8365,Backdoor
8366,Generic
8367,Normal
8368,Normal
8369,Analysis
8370,Generic
8371,Generic
8372,Generic
8373,Exploits
8374,Generic
8375,Fuzzers
8376,Reconnaissance
8377,Fuzzers
8378,Fuzzers
8379,Normal
8380,DoS
8381,Fuzzers
8382,Fuzzers
8383,Normal
8384,Generic
8385,Exploits
8386,Fuzzers
8387,DoS
8388,Worms
8389,Normal
8390,Generic
8391,Generic
8392,Fuzzers
8393,Normal
8394,Exploits
8395,Analysis
8396,Generic
8397,Worms
8398,Generic
8399,Fuzzers
8400,Shellcode
8401,Analysis
8402,Fuzzers
8403,Generic
8404,Backdoor
8405,Analysis
8406,Normal
8407,DoS
8408,Generic
8409,Generic
8410,Exploits
8411,Generic
8412,Fuzzers
8413,Worms
8414,Generic
8415,Exploits
8416,Fuzzers
8417,Reconnaissance
8418,Analysis
8419,Generic
8420,Analysis
8421,Normal
8422,Worms
8423,Normal
8424,Normal
8425,Normal
8426,Generic
8427,Exploits
8428,Normal
8429,Generic
8430,Normal
8431,Normal
8432,Normal
8433,Normal
8434,Normal
8435,Generic
8436,Normal
8437,Normal
8438,Normal
8439,Analysis
8440,Generic
8441,DoS
8442,Analysis
8443,Normal
8444,Analysis
8445,Analysis
8446,Exploits
8447,Fuzzers
8448,Analysis
8449,Analysis
8450,Reconnaissance
8451,Generic
8452,Reconnaissance
8453,Fuzzers
8454,Normal
8455,Generic
8456,Normal
8457,Normal
8458,Fuzzers
8459,Fuzzers
8460,Normal
8461,DoS
8462,Generic
8463,Generic
8464,Worms
8465,Fuzzers
8466,Generic
8467,Normal
8468,Generic
8469,Normal
8470,Worms
8471,Generic
8472,Analysis
8473,Generic
8474,Fuzzers
8475,Normal
8476,Normal
8477,Backdoor
8478,Generic
8479,Generic
8480,Analysis
8481,Exploits
8482,Analysis
8483,DoS
8484,Analysis
8485,Normal
8486,Normal
8487,Analysis
8488,Normal
8489,Normal
8490,Backdoor
8491,Backdoor
8492,Exploits
8493,Generic
8494,Generic
8495,Backdoor
8496,Generic
8497,Fuzzers
8498,Fuzzers
8499,Worms
8500,Generic
8501,Reconnaissance
8502,Shellcode
8503,Analysis
8504,Worms
8505,Fuzzers
8506,Shellcode
8507,Normal
8508,Fuzzers
8509,Normal
8510,Generic
8511,Fuzzers
8512,Normal
8513,Analysis
8514,Backdoor
8515,Backdoor
8516,Normal
8517,Worms
8518,Fuzzers
8519,Fuzzers
8520,Normal
8521,Normal
8522,Generic
8523,Fuzzers
8524,Worms
8525,Normal
8526,Worms
8527,Normal
8528,Normal
8529,Shellcode
8530,Normal
8531,Analysis
8532,Generic
8533,Fuzzers
8534,Worms
8535,Normal
8536,Analysis
8537,Generic
8538,Backdoor
8539,Normal
8540,Fuzzers
8541,Exploits
8542,Generic
8543,Normal
8544,Reconnaissance
8545,Normal
8546,Fuzzers
8547,Normal
8548,Normal
8549,Normal
8550,Normal
8551,Generic
8552,Normal
8553,Worms
8554,Normal
8555,Shellcode
8556,Exploits
8557,Generic
8558,Worms
8559,Generic
8560,Backdoor
8561,Fuzzers
8562,Normal
8563,DoS
8564,Generic
8565,Normal
8566,Worms
8567,Normal
8568,Generic
8569,Worms
8570,Generic
8571,Exploits
8572,Generic
8573,Backdoor
8574,Normal
8575,Normal
8576,Normal
8577,Generic
8578,Generic
8579,Normal
8580,Worms
8581,Normal
8582,Analysis
8583,Generic
8584,Backdoor
8585,Backdoor
8586,Analysis
8587,Normal
8588,Normal
8589,Fuzzers
8590,Worms
8591,Fuzzers
8592,Generic
8593,Backdoor
8594,Shellcode
8595,Reconnaissance
8596,Generic
8597,Generic
8598,Backdoor
8599,Normal
8600,Normal
8601,Generic
8602,Generic
8603,Generic
8604,DoS
8605,DoS
8606,Normal
8607,Fuzzers
8608,Generic
8609,Generic
8610,Reconnaissance
8611,Normal
8612,Analysis
8613,Worms
8614,Normal
8615,Normal
8616,Generic
8617,Normal
8618,Worms
8619,Normal
8620,Normal
8621,Generic
8622,Normal
8623,Normal
8624,Normal
8625,Normal
8626,Normal
8627,Backdoor
8628,DoS
8629,Worms
8630,Analysis
8631,Backdoor
8632,Backdoor
8633,Reconnaissance
8634,Backdoor
8635,Backdoor
8636,Generic
8637,Normal
8638,Backdoor
8639,Backdoor
8640,DoS
8641,Normal
8642,Analysis
8643,Normal
8644,Worms
8645,Fuzzers
8646,Backdoor
8647,Normal
8648,Generic
8649,Normal
8650,Fuzzers
8651,Normal
8652,Analysis
8653,Worms
8654,Fuzzers
8655,Generic
8656,Generic
8657,Worms
8658,Analysis
8659,Normal
8660,Worms
8661,Normal
8662,Normal
8663,Generic
8664,Generic
8665,Worms
8666,Fuzzers
8667,Normal
8668,Reconnaissance
8669,Normal
8670,Worms
8671,Reconnaissance
8672,Backdoor
8673,Fuzzers
8674,Backdoor
8675,DoS
8676,Normal
8677,Normal
8678,Worms
8679,Generic
8680,Normal
8681,Normal
8682,Fuzzers
8683,Analysis
8684,Normal
8685,Worms
8686,Generic
8687,Normal
8688,Normal
8689,Generic
8690,Fuzzers
8691,Fuzzers
8692,DoS
8693,Generic
8694,Fuzzers
8695,Backdoor
8696,Reconnaissance
8697,Exploits
8698,Normal
8699,Normal
8700,Backdoor
8701,Generic
8702,Generic
8703,Generic
8704,Backdoor
8705,Normal
8706,Generic
8707,Normal
8708,Normal
8709,Normal
8710,Shellcode
8711,Analysis
8712,Fuzzers
8713,Exploits
8714,Normal
8715,Backdoor
8716,Generic
8717,Backdoor
8718,Exploits
8719,Worms
8720,Worms
8721,Generic
8722,Normal
8723,Normal
8724,Analysis
8725,Generic
8726,Normal
8727,Normal
8728,Analysis
8729,Backdoor
8730,DoS
8731,Fuzzers
8732,Normal
8733,Worms
8734,Analysis
8735,Exploits
8736,Normal
8737,Generic
8738,Generic
8739,Analysis
8740,Fuzzers
8741,Normal
8742,Normal
8743,Analysis
8744,Shellcode
8745,DoS
8746,Normal
8747,Worms
8748,Fuzzers
8749,Backdoor
8750,Normal
8751,Normal
8752,Generic
8753,Generic
8754,Reconnaissance
8755,Normal
8756,Normal
8757,Worms
8758,Normal
8759,Worms
8760,Normal
8761,DoS
8762,Analysis
8763,Generic
8764,Generic
8765,Exploits
8766,Generic
8767,DoS
8768,Fuzzers
8769,Generic
8770,Backdoor
8771,Normal
8772,Reconnaissance
8773,Backdoor
8774,Normal
8775,DoS
8776,DoS
8777,Generic
8778,Shellcode
8779,Backdoor
8780,Worms
8781,DoS
8782,Generic
8783,Worms
8784,Generic
8785,Backdoor
8786,Normal
8787,Worms
8788,Normal
8789,Backdoor
8790,Normal
8791,Generic
8792,Reconnaissance
8793,Normal
8794,Normal
8795,Backdoor
8796,Analysis
8797,Normal
8798,Generic
8799,Analysis
8800,Backdoor
8801,Reconnaissance
8802,Fuzzers
8803,Reconnaissance
8804,Analysis
8805,Worms
8806,Backdoor
8807,Shellcode
8808,Generic
8809,Backdoor
8810,Generic
8811,Fuzzers
8812,Worms
8813,Fuzzers
8814,Analysis
8815,Worms
8816,Backdoor
8817,Generic
8818,Shellcode
8819,Fuzzers
8820,Generic
8821,Worms
8822,Analysis
8823,Generic
8824,Worms
8825,Fuzzers
8826,Backdoor
8827,Analysis
8828,Normal
8829,Generic
8830,Analysis
8831,Generic
8832,Normal
8833,Analysis
8834,Backdoor
8835,Normal
8836,Normal
8837,Normal
8838,Worms
8839,Generic
8840,Worms
8841,Generic
8842,Reconnaissance
8843,Generic
8844,Fuzzers
8845,Backdoor
8846,Analysis
8847,Normal
8848,Fuzzers
8849,Fuzzers
8850,DoS
8851,Shellcode
8852,Fuzzers
8853,Generic
8854,Exploits
8855,DoS
8856,Fuzzers
8857,Normal
8858,Normal
8859,Analysis
8860,Worms
8861,Normal
8862,Fuzzers
8863,Reconnaissance
8864,Reconnaissance
8865,Backdoor
8866,Fuzzers
8867,Normal
8868,Normal
8869,Generic
8870,Generic
8871,Normal
8872,Worms
8873,Normal
8874,Normal
8875,Analysis
8876,Generic
8877,Generic
8878,Normal
8879,Analysis
8880,Normal
8881,Generic
8882,Backdoor
8883,Normal
8884,Exploits
8885,Reconnaissance
8886,Worms
8887,Worms
8888,Analysis
8889,Normal
8890,Analysis
8891,Generic
8892,Generic
8893,Fuzzers
8894,Normal
8895,Normal
8896,Normal
8897,Generic
8898,Analysis
8899,DoS
8900,Normal
8901,Normal
8902,Analysis
8903,Normal
8904,Generic
8905,Normal
8906,Reconnaissance
8907,Backdoor
8908,Normal
8909,Normal
8910,Normal
8911,Normal
8912,Analysis
8913,Normal
8914,Generic
8915,Analysis
8916,Worms
8917,Normal
8918,Fuzzers
8919,Normal
8920,Generic
8921,Normal
8922,Normal
8923,Generic
8924,Generic
8925,Reconnaissance
8926,Generic
8927,Normal
8928,Normal
8929,Reconnaissance
8930,Normal
8931,Normal
8932,Analysis
8933,Normal
8934,Normal
8935,Backdoor
8936,Backdoor
8937,Fuzzers
8938,Generic
8939,Backdoor
8940,Normal
8941,Worms
8942,Normal
8943,DoS
8944,DoS
8945,Normal
8946,Reconnaissance
8947,Generic
8948,Generic
8949,Normal
